Solute_Canon,Solvent_Canon,gi,gj,T,delta,gi_is_hos,gj_is_hos
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,306.15,0.0637270767005802,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,307.15,0.06547277809678498,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,308.15,0.06699402952907496,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,309.15,0.06829369844176814,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,310.15,0.06937461085226548,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,311.15,0.07023955205974364,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,312.15,0.07089126733949547,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,313.15,0.07133246262343107,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,314.15,0.07156580516724231,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,315.15,0.07159392420412258,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,316.15,0.0714194115856257,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,317.15,0.07104482241002819,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,318.15,0.07047267563819704,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,319.15,0.06970545469746092,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,320.15,0.06874560807378227,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,321.15,0.06759554989218808,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,322.15,0.06625766048615578,False,False
O=C1NS(=O)(=O)c2ccccc21,CO,310,319,323.15,0.06473428695582717,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,293.15,0.6373293638749011,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,294.15,0.6352491875022146,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,295.15,0.6329377307412436,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,296.15,0.6303981650193968,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,297.15,0.6276336134959628,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,298.15,0.6246471519280199,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,299.15,0.6214418095175098,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,300.15,0.6180205697413292,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,301.15,0.6143863711636648,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,302.15,0.6105421082317832,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,303.15,0.6064906320552481,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,304.15,0.6022347511691635,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,305.15,0.5977772322816044,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,306.15,0.5931208010058384,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,307.15,0.5882681425778848,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,308.15,0.5832219025587797,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,309.15,0.5779846875232479,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,310.15,0.5725590657342572,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,311.15,0.5669475678038367,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,312.15,0.5611526873406589,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,313.15,0.5551768815848668,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,314.15,0.5490225720299051,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,315.15,0.5426921450321487,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,316.15,0.5361879524083619,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,317.15,0.5295123120214313,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,318.15,0.5226675083543277,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,319.15,0.5156557930729804,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,320.15,0.5084793855780134,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,321.15,0.5011404735456253,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CC(C)O,297,1329,322.15,0.49364121345813317,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,293.15,0.3674494575810314,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,294.15,0.3619503245335949,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,295.15,0.35670687799190404,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,296.15,0.3517157903059882,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,297.15,0.34697378358420394,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,298.15,0.342477628808858,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,299.15,0.33822414497025477,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,300.15,0.33421019821864917,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,301.15,0.3304327010337005,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,302.15,0.3268886114111851,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,303.15,0.32357493206627197,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,304.15,0.32048870965322607,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,305.15,0.317627034000985,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,306.15,0.3149870373643324,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,307.15,0.312565893690234,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,308.15,0.3103608178990598,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,309.15,0.30836906518028684,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,310.15,0.306587930302328,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,311.15,0.3050147469362372,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,312.15,0.3036468869929507,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,313.15,0.30248175997369486,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,314.15,0.30151681233325434,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,315.15,0.30074952685595946,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,316.15,0.30017742204390174,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,317.15,0.29979805151725003,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,318.15,0.2996090034263119,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,319.15,0.29960789987509173,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,320.15,0.29979239635608224,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,321.15,0.3001601811961123,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CCO,297,1329,322.15,0.3007089750128884,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,293.15,0.21408281363309278,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,294.15,0.21544287434804055,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,295.15,0.2167025573183068,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,296.15,0.21786318719444786,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,297.15,0.21892606872378195,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,298.15,0.21989248710496234,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,299.15,0.22076370833526937,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,300.15,0.22154097955058738,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,301.15,0.22222552935842188,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,302.15,0.2228185681639694,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,303.15,0.2233212884895419,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,304.15,0.22373486528737807,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,305.15,0.2240604562460753,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,306.15,0.22429920209083853,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,307.15,0.2244522268775082,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,308.15,0.22452063828074564,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,309.15,0.22450552787628197,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,310.15,0.22440797141762303,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,311.15,0.22422902910705567,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,312.15,0.22396974586130902,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,313.15,0.22363115157192937,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,314.15,0.22321426136041111,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,315.15,0.22272007582833098,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,316.15,0.22214958130244256,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,317.15,0.2215037500751169,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,318.15,0.220783540639804,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,319.15,0.2199898979221082,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,320.15,0.21912375350625446,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,321.15,0.21818602585709002,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,CO,297,1329,322.15,0.21717762053784107,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,293.15,0.03922881390492705,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,294.15,0.037573260058715974,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,295.15,0.03607046108165424,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,296.15,0.03471839164325541,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,297.15,0.03351505689315637,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,298.15,0.03245849191761252,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,299.15,0.03154676120730748,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,300.15,0.030777958136256167,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,301.15,0.030150204451417473,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,302.15,0.029661649772981136,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,303.15,0.02931047110482332,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,304.15,0.029094872355067025,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,305.15,0.029013083866480827,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,306.15,0.029063361956387368,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,307.15,0.02924398846595011,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,308.15,0.029553270318720237,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,309.15,0.029989539087796224,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,310.15,0.030551150572118324,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,311.15,0.031236484380914753,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,312.15,0.032043943526716134,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,313.15,0.032971954026301376,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,314.15,0.03401896450981834,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,315.15,0.035183445837351,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,316.15,0.03646389072341094,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,317.15,0.03785881336856711,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,318.15,0.039366749098482146,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,319.15,0.040986254009997225,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,320.15,0.042715904624036405,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,321.15,0.044554297545374766,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,322.15,0.04650004912910344,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,297,323.15,0.04855179515332875,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,293.0,0.007459029843762899,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,294.0,0.008940578788182663,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,295.0,0.010276050172432605,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,296.0,0.011467384085596777,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,297.0,0.012516491392788431,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,298.0,0.013425254256711483,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,299.0,0.014195526648205892,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,300.0,0.01482913484629389,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,301.0,0.015327877927766131,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,302.0,0.01569352824665149,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,303.0,0.015927831903951528,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,304.0,0.016032509207470014,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,305.0,0.01600925512249418,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,306.0,0.01585973971307908,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,307.0,0.015585608574457233,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,308.0,0.01518848325662514,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,309.0,0.014669961679421029,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,310.0,0.014031618539184443,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,311.0,0.013275005707234833,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,312.0,0.012401652620379622,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,313.0,0.011413066663686244,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,314.0,0.010310733545489725,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,315.0,0.009096117665090553,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,316.0,0.007770662473088663,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,317.0,0.006335790824659071,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,318.0,0.004792905325779806,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,319.0,0.0031433886728340354,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,320.0,0.0013886039853723275,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,321.0,0.00047010486746046354,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,322.0,0.002431412946928724,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,121,1329,323.0,0.0044940139309019855,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,293.15,0.0315381621752735,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,294.15,0.02842309586306868,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,295.15,0.025606569082960107,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,296.15,0.023084620832698022,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,297.15,0.02085334973511266,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,298.15,0.01890891297482966,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,299.15,0.017247525257083396,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,300.15,0.015865457788180493,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,301.15,0.014759037277016773,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,302.15,0.013924644957384658,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,303.15,0.013358715630275242,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,304.15,0.01305773672583399,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,305.15,0.013018247384664505,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,306.15,0.013236837557734304,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,307.15,0.013710147124498917,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,308.15,0.014434865029308241,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,309.15,0.01540772843468119,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,310.15,0.016625521892173367,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,311.15,0.018085076529580135,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,312.15,0.019783269254567415,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,313.15,0.021717021974133388,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,314.15,0.023883300829659504,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,315.15,0.026279115447053414,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,316.15,0.028901518201870147,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,317.15,0.03174760349881467,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,318.15,0.03481450706546951,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,319.15,0.038099405259892194,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,320.15,0.041599514391663206,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,321.15,0.045312090056206955,False,False
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,O,297,1329,322.15,0.04923442648224352,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,283.15,0.022693323999845916,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,284.15,0.021691661457644784,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,285.15,0.020730242282077427,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,286.15,0.019808528475280696,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,287.15,0.018925990342218313,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,288.15,0.01808210633826235,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,289.15,0.017276362919922406,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,290.15,0.016508254398836186,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,291.15,0.015777282798929093,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,292.15,0.015082957716529677,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,293.15,0.01442479618348358,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,294.15,0.013802322533230438,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,295.15,0.01321506826958796,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,296.15,0.01266257193839948,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,297.15,0.01214437900180343,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,298.15,0.01166004171518864,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,299.15,0.01120911900665078,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,300.15,0.010791176359006727,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,301.15,0.010405785694210579,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,302.15,0.01005252526013578,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,303.15,0.009730979519808614,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,304.15,0.009440739042716473,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,305.15,0.009181400398539097,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,306.15,0.00895256605286221,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,307.15,0.0087538442651649,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,308.15,0.008584848988775207,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,309.15,0.008445199772864953,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,310.15,0.008334521666427008,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,311.15,0.008252445124220742,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,312.15,0.00819860591449384,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,313.15,0.008172645028629688,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,314.15,0.008174208592578225,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,315.15,0.008202947780020509,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,316.15,0.008258518727259911,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,317.15,0.008340582449783085,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,CCO,237,700,318.15,0.008448804760483597,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,283.15,0.02310627375583607,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,284.15,0.020448070267924834,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,285.15,0.017896628958901317,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,286.15,0.015450522588416504,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,287.15,0.013108345942370647,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,288.15,0.01086871542852208,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,289.15,0.008730268680501752,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,290.15,0.006691664170581646,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,291.15,0.004751580830564706,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,292.15,0.002908717680796258,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,293.15,0.0011617934670837826,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,294.15,0.0004904536947378801,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,295.15,0.0020492666668232573,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,296.15,0.0035158696297443726,False,False
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,O,237,700,297.15,0.0048914684161687205,False,False
