Solute_Canon,Solvent_Canon,Temperature_K,LogS_consensus,sigma,n_contributing_groups,pair_MAE
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,298.15,-1.616718803605984,0.01240318347322693,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,303.15,-1.4709115541037878,0.012074237013076583,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,308.15,-1.3283126902855251,0.012,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,313.15,-1.1887928538450119,0.012,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,318.15,-1.0522300537215088,0.012,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,323.15,-0.9185091316442762,0.012,2,0.0144375903643419
O=C(O)CCCCCCCCCCC(=O)O,CCOC(C)=O,328.15,-0.788192112483749,,1,0.0144375903643419
O=C(O)[C@@H]1CCCN1,CCO,283.15,-1.2601155036383922,,1,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,293.15,-1.1454017524888123,,1,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,298.15,-1.100538929435901,0.01637129379096933,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,303.15,-1.0376649922011438,0.012,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,308.15,-0.9752225901330451,0.012,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,313.15,-0.9132167427050959,0.014136738063796209,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,318.15,-0.8516513462588549,0.024708215258344837,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,323.15,-0.7905292983864332,0.03545170205375348,2,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,328.15,-0.6970769862966435,,1,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,338.15,-0.5613565502378748,,1,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CCO,348.15,-0.42709281727722015,,1,0.0211547359395202
O=C(O)[C@@H]1CCCN1,CO,283.15,0.08774129373718864,,1,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,291.15,0.127702053321876,0.03951299806833929,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,293.15,0.1470108531959884,0.03665777569831818,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,301.15,0.22272695225220396,0.028958889719059296,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,303.15,0.2412877626977128,0.027916734471844642,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,311.15,0.31412371777114245,0.027011381659948663,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,313.15,0.3319912206471276,0.02755953981601265,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,321.15,0.4021540246433499,0.03261953867558221,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,323.15,0.4193771998673057,0.034565618419528245,2,0.0430477604189845
O=C(O)[C@@H]1CCCN1,CO,331.15,0.4553216911980762,,1,0.0430477604189845
O=C(O)c1cc(O)c(O)c(O)c1,O,292.18,-1.292619790853479,,1,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,293.15,-1.219278591193726,0.051125669875834875,4,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,298.0,-1.1256284443837614,0.055548135171270906,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,298.15,-1.1232771374154544,0.05582387789561744,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,303.0,-1.046187288807794,0.0750025287486578,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,303.09,-1.044737810360337,0.07549213978955571,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,303.15,-1.0437711189311403,0.07582034610754461,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,308.0,-0.964672791141361,0.10573290236162033,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,308.15,-0.9621971737388322,0.10673302362447415,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,308.21,-0.9612064493512834,0.10713396166423012,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,313.0,-0.8812586421003065,0.14044464092802408,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,313.04,-0.8805841108752859,0.14073169456329407,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,313.15,-0.8787285770399336,0.1415217349653512,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,318.0,-0.7961052707542671,0.17721329565013305,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,318.15,-0.7935253781746874,0.1783422843502023,5,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,323.0,-0.6496481746401628,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,323.15,-0.6462673571076181,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,327.85,-0.5377136756123946,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,328.0,-0.5341674924931255,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,333.0,-0.4132011635863222,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,333.15,-0.4094914178430429,0.012,2,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,338.0,-0.28971640033103085,,1,0.1145747250063882
O=C(O)c1cc(O)c(O)c(O)c1,O,343.0,-0.1558267367180406,,1,0.1145747250063882
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,303.2,-0.7585321760207933,,1,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,313.15,-0.7147233979397392,0.10140525185874295,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,313.2,-0.7138794439679614,0.10097717085448776,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,318.15,-0.6332768795563943,0.06017405953888988,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,323.15,-0.5575704325934971,0.02201161380842427,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,323.2,-0.5568412842755386,0.021644910060188267,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,328.15,-0.48729261181106764,0.013249679658450992,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,333.15,-0.42215214180948735,0.04576653386296113,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,333.2,-0.4215257433277593,0.046078347263671764,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,338.15,-0.3618763604952697,0.07568562134226858,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,343.15,-0.30620980243656604,0.10314433939632223,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,343.2,-0.30567559017475077,0.10340694442463419,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,348.15,-0.2549129077714447,0.12827150743713267,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,353.15,-0.20776084397922645,0.15118800332465657,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,353.2,-0.20730952928325053,0.15140639436392545,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,358.15,-0.16454242926297624,0.17200734477592275,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,363.15,-0.12505914754914116,0.19083622125277924,2,0.1302428865230951
O=C(O)c1ccc(C(=O)O)cc1,CC(=O)N(C)C,363.2,-0.25975039820463763,,1,0.1302428865230951
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,303.55,-2.389627847370762,,1,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,313.15,-2.3231512523291262,0.11519470404318832,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,313.25,-2.3216103353682076,0.11512055073976935,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,318.15,-2.247010332534201,0.1109811468398558,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,322.95,-2.1756057285260204,0.1060047905542842,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,323.15,-2.1726654822809004,0.10577848897459229,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,328.15,-2.1000431372951938,0.09964900201277489,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,332.75,-2.034692165889473,0.09324124473466579,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,333.15,-2.029073893352106,0.09265070705834569,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,338.15,-1.9596922100844267,0.08483771171786886,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,342.45,-1.9012463693583177,0.0775055340427481,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,343.15,-1.8918361400233121,0.07626051628089167,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,348.15,-1.8254470803818266,0.06696629230652769,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,352.25,-1.7720637221038151,0.05884100394802497,2,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,353.15,-1.8007740212663919,,1,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,358.15,-1.729660925222234,,1,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CC(=O)O,363.15,-1.65943755873095,,1,0.1289705676837085
O=C(O)c1ccc(C(=O)O)o1,CO,297.35,-1.0453580041262285,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,303.35,-0.988787162151354,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,309.35,-0.9293487358496009,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,313.15,-0.9443887944015614,0.07643618450569542,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,315.25,-0.917084836765568,0.06891173139899125,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,318.15,-0.8803773497138536,0.060605143436444624,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,321.15,-0.8435878555854686,0.054473592771381626,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,323.15,-0.819711730295289,0.05173193495209451,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,326.85,-0.77687062352026,0.049399155466450934,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,328.15,-0.7622181962051755,0.049399951509999755,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,332.65,-0.7130514744283687,0.052572162183322134,2,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,333.15,-0.7453666770502423,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,338.15,-0.700534989984618,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,CO,343.15,-0.6622713614850397,,1,0.0801819148492306
O=C(O)c1ccc(C(=O)O)o1,O,303.55,-2.125858716049929,,1,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,313.15,-1.9535077916097543,0.012611237992689088,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,313.25,-1.9517688382262586,0.012737611129386033,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,318.15,-1.8678599134569924,0.018727426976893998,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,322.95,-1.7880593467843,0.024223922744353695,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,323.15,-1.7847842217824712,0.024445260703727472,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,328.15,-1.704164331802322,0.029786134419994587,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,332.75,-1.6320688101777656,0.03438403543682693,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,333.15,-1.625890809880861,0.03477006330413955,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,338.15,-1.5498606612079548,0.039415788740491675,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,342.45,-1.4861948547000567,0.04315403943935828,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,343.15,-1.475976862173828,0.04374087505508171,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,348.15,-1.4041479329544384,0.04776179768970387,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,352.25,-1.3467208486712867,0.050842866348597936,2,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,353.15,-1.370699319662088,,1,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,358.15,-1.3051711612712271,,1,0.047204697116539
O=C(O)c1ccc(C(=O)O)o1,O,363.15,-1.2412687432193588,,1,0.047204697116539
O=C(O)c1ccc(Cl)cc1Cl,CCO,273.15,-0.18105401810986166,,1,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,278.15,-0.13845347078672177,,1,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,283.15,-0.0960766543071685,,1,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,288.15,-0.053934148806874305,,1,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,293.15,-0.012035054278378254,,1,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,298.15,0.02728896449743523,0.012,2,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,303.15,0.0835569785882484,0.017754080930417266,2,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,308.15,0.1426752981882622,0.043198019366031556,2,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,313.15,0.20443272051655015,0.07275320751505505,2,0.0658005547941063
O=C(O)c1ccc(Cl)cc1Cl,CCO,318.15,0.26863366709947734,0.10614842210645738,2,0.0658005547941063
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,278.55,-1.5387317976755206,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,279.87,-1.5212838068725159,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,283.25,-1.477067239300995,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,288.15,-1.4141120296717702,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,293.15,-1.3512193630984548,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,298.15,-1.2896334697745306,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,303.05,-1.230497556524199,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,304.65,-1.2170445776078926,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,308.25,-1.173546323108388,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,308.45,-1.1711588628502696,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,310.95,-1.1415689489049754,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,313.15,-1.1159118766847476,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,316.45,-1.07808006739846,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,318.25,-1.0577676902038817,0.012,2,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,319.45,-1.0479308281461392,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,322.15,-1.0183640169596,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,324.85,-0.9894611805961002,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,326.95,-0.9674287982458658,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,331.35,-0.9224973530524174,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,334.35,-0.8927887427463173,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,337.55,-0.861899209377011,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,342.25,-0.817974756792486,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CC(C)O,344.25,-0.7997884583611654,,1,0.0083734888784336
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,283.05,-1.7920093571168891,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,288.05,-1.722737388368202,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,293.15,-1.6562474745615567,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,298.25,-1.5937220876524734,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,302.45,-1.5531697481296156,0.012,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,303.45,-1.533512120092979,0.012,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,306.35,-1.4787360186818113,0.03291437068019292,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,308.25,-1.4446057789771132,0.05255923466715027,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,309.25,-1.427188495858573,0.06239010432099459,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,313.25,-1.3611829081243503,0.09830446515464386,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,314.15,-1.3471207571343626,0.10565145609154031,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,317.65,-1.2951002363480377,0.13174723698778668,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,318.15,-1.2880083097583963,0.1351600104054035,2,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,322.15,-1.1212987997144523,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,326.25,-1.0571306845200468,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,331.35,-0.9890479104310828,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,339.35,-0.90677884739668,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCC(C)O,342.35,-0.8831867407824063,,1,0.0945614232656091
O=C(O)c1cccc(C(=O)O)c1,CCCCO,278.06,-1.6818214852463598,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,283.11,-1.6320869690774202,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,288.27,-1.5793919279791453,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,293.3,-1.5263550289015768,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,298.06,-1.4747758901401085,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,303.66,-1.4125165692029356,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,308.36,-1.3590604240761621,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,309.65,-1.3598392139723785,0.022103717985724403,2,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,312.66,-1.3258398367355042,0.0234278653491424,2,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,314.35,-1.3066694404185988,0.02429395069551618,2,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,317.94,-1.265765747773429,0.026415981486665383,2,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,319.95,-1.2623970494134795,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,324.45,-1.2130814791861155,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,328.05,-1.1736818829161564,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,332.15,-1.1288774558359265,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,335.25,-1.0950544060352456,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,338.05,-1.0645478824714587,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,340.95,-1.0329982924491716,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,345.45,-0.9841423776368643,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCCO,347.95,-0.9570561734808507,,1,0.0339775061333572
O=C(O)c1cccc(C(=O)O)c1,CCCO,278.15,-1.623974094163735,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,280.84,-1.586024362042373,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,283.15,-1.4840479787609837,0.09932960784329953,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,283.34,-1.4817749185044669,0.0989005940182752,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,288.15,-1.4250029454081243,0.08932818147877411,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,288.17,-1.4247699407845644,0.0892934384689696,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,293.15,-1.3675151086366775,0.08189029364826801,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,298.15,-1.311513789528167,0.07684969916312441,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,298.35,-1.3093037047907643,0.07669572107005439,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,303.15,-1.2569327192817301,0.07405235038183708,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,303.75,-1.2775125810271462,0.0701477692204287,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,304.05,-1.2742625760702602,0.0700700595699899,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,305.65,-1.2569654925452127,0.06966933185714302,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,308.15,-1.2300605105560483,0.06909124520573837,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,308.25,-1.228987384014573,0.06906943434935431,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,311.65,-1.1926407674804196,0.06839940832387563,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,313.15,-1.1766912834562315,0.0681564384266916,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,315.35,-1.1533929488287467,0.06787516669129819,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,317.55,-1.1302059302984755,0.06770382113666913,3,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,318.15,-1.1078128183193918,0.08722379213170561,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,318.85,-1.1000909244466364,0.08677767901204471,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,322.55,-1.0591655125066595,0.08427401381548645,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,323.15,-1.0525123918449495,0.08384543663934972,2,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,326.65,-1.0710512877520344,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,330.45,-1.0264973325745927,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,337.95,-0.9377063960347485,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,340.15,-0.9114669118740935,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,341.95,-0.8899384981824454,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,345.95,-0.8419172178577199,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCCO,348.15,-0.8154063415969617,,1,0.0880944591062894
O=C(O)c1cccc(C(=O)O)c1,CCO,283.15,-1.2424997376057298,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,288.15,-1.198201371179639,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,293.15,-1.1543669924888889,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,294.35,-1.1548161192389501,0.015416305335324423,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,296.95,-1.1311428527506244,0.013835565910064991,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,298.15,-1.1202943737921167,0.013157211467960955,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,300.55,-1.098742297834304,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,303.15,-1.0756089293559494,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,306.15,-1.0491887231056953,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,308.15,-1.031734305404553,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,308.85,-1.0256549132128052,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,310.85,-1.008369007469902,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,313.15,-0.9886418718010677,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,313.65,-0.9843745913245692,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,318.15,-0.9463044772861662,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,318.35,-0.9446263173122844,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,320.45,-0.9270756726141056,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,323.15,-0.9046963499655694,0.012,2,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,324.15,-0.9003357283096332,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,326.75,-0.8789701814705957,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,330.85,-0.8458034003134047,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,331.75,-0.8386071244144349,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CCO,335.05,-0.8124744493704048,,1,0.0131509626359735
O=C(O)c1cccc(C(=O)O)c1,CO,278.15,-1.1978012795305908,,1,0.0187873474768992
